true_stars,predicted_stars,explanation,json_valid,raw_response
2,2,"The reviewer expresses disappointment with the food, describing the pizzas as lacking soul and the salad as too salty and soggy. The gelato is also criticized. Although they mention a cool concept and better quality than Pizza Hut, the overall tone is negative and suggests dissatisfaction.",True,"{
  ""predicted_stars"": 2,
  ""explanation"": ""The reviewer expresses disappointment with the food, describing the pizzas as lacking soul and the salad as too salty and soggy. The gelato is also criticized. Although they mention a cool concept and better quality than Pizza Hut, the overall tone is negative and suggests dissatisfaction.""
}"
5,5,"The reviewer describes the dinner as excellent, uses enthusiastic language such as 'WONDERFUL!!!!!' and 'the BEST I have ever had,' and states they will make this a usual stop, indicating a highly positive experience.",True,"{
  ""predicted_stars"": 5,
  ""explanation"": ""The reviewer describes the dinner as excellent, uses enthusiastic language such as 'WONDERFUL!!!!!' and 'the BEST I have ever had,' and states they will make this a usual stop, indicating a highly positive experience.""
}"
5,5,"The reviewer describes the pho as their favorite in the area, praises the tender meat, mentions looking forward to trying other menu items, and notes friendly staff, all indicating a very positive experience.",True,"{
  ""predicted_stars"": 5,
  ""explanation"": ""The reviewer describes the pho as their favorite in the area, praises the tender meat, mentions looking forward to trying other menu items, and notes friendly staff, all indicating a very positive experience.""
}"
2,2,"The reviewer expresses dissatisfaction with the dressing, describing it as tasting like a store-bought bottle, and criticizes the tomatoes as very mushy, indicating a generally negative experience but not the lowest possible rating.",True,"{
  ""predicted_stars"": 2,
  ""explanation"": ""The reviewer expresses dissatisfaction with the dressing, describing it as tasting like a store-bought bottle, and criticizes the tomatoes as very mushy, indicating a generally negative experience but not the lowest possible rating.""
}"
4,5,"The reviewer had a great time during Happy Hour, enjoyed the outdoor bar area, found the appetizers tasty and reasonably priced, praised the service as friendly and attentive, and expressed intent to return soon, indicating a highly positive experience.",True,"{
  ""predicted_stars"": 5,
  ""explanation"": ""The reviewer had a great time during Happy Hour, enjoyed the outdoor bar area, found the appetizers tasty and reasonably priced, praised the service as friendly and attentive, and expressed intent to return soon, indicating a highly positive experience.""
}"
3,3,"The reviewer explicitly states they are giving 3 stars due to the veggie sandwich. They mention slow service because of limited staff but provide tips to manage it, indicating a neutral to slightly positive experience overall.",True,"{
  ""predicted_stars"": 3,
  ""explanation"": ""The reviewer explicitly states they are giving 3 stars due to the veggie sandwich. They mention slow service because of limited staff but provide tips to manage it, indicating a neutral to slightly positive experience overall.""
}"
2,1,"The reviewer expresses strong dissatisfaction, stating the quality has gone 'DOWNHILL, big time' and suggests a negative name change, indicating a very poor experience.",True,"{
  ""predicted_stars"": 1,
  ""explanation"": ""The reviewer expresses strong dissatisfaction, stating the quality has gone 'DOWNHILL, big time' and suggests a negative name change, indicating a very poor experience.""
}"
5,5,"The review is very positive, highlighting the uniqueness of the place, good and satisfying food, and recommending specific dishes. The pros list includes good food, originality, portions, and customer service, with only a minor con about the small interior. Overall, the tone and content suggest a 5-star rating.",True,"{
  ""predicted_stars"": 5,
  ""explanation"": ""The review is very positive, highlighting the uniqueness of the place, good and satisfying food, and recommending specific dishes. The pros list includes good food, originality, portions, and customer service, with only a minor con about the small interior. Overall, the tone and content suggest a 5-star rating.""
}"
4,5,"The review is very positive, highlighting the great atmosphere, friendly bartender, cheap prices, awesome jukebox, and unique features like spotting a fabulous drag queen. The reviewer expresses love for the place and appreciates its location, indicating a high level of satisfaction.",True,"{
  ""predicted_stars"": 5,
  ""explanation"": ""The review is very positive, highlighting the great atmosphere, friendly bartender, cheap prices, awesome jukebox, and unique features like spotting a fabulous drag queen. The reviewer expresses love for the place and appreciates its location, indicating a high level of satisfaction.""
}"
3,3,The reviewer appreciates the atmosphere and customer service but is disappointed with the value and the steak not including a side. The mixed feelings suggest an average rating.,True,"{
  ""predicted_stars"": 3,
  ""explanation"": ""The reviewer appreciates the atmosphere and customer service but is disappointed with the value and the steak not including a side. The mixed feelings suggest an average rating.""
}"
5,5,"The review describes the experience as 'terrific,' highlights the donation program as 'quick and easy,' and praises the people at the location as 'great,' indicating a very positive experience deserving of 5 stars.",True,"{
  ""predicted_stars"": 5,
  ""explanation"": ""The review describes the experience as 'terrific,' highlights the donation program as 'quick and easy,' and praises the people at the location as 'great,' indicating a very positive experience deserving of 5 stars.""
}"
2,2,"The reviewer expresses dissatisfaction due to being double billed twice, which is a significant negative experience. They also mention they only go because of convenience, implying low overall satisfaction.",True,"{
  ""predicted_stars"": 2,
  ""explanation"": ""The reviewer expresses dissatisfaction due to being double billed twice, which is a significant negative experience. They also mention they only go because of convenience, implying low overall satisfaction.""
}"
5,5,"The reviewer expresses strong positive feelings with phrases like 'I love love Barrio Cafe' and describes the food as 'amazing' and the atmosphere as 'very cute and artsy,' indicating a highly favorable experience.",True,"{
  ""predicted_stars"": 5,
  ""explanation"": ""The reviewer expresses strong positive feelings with phrases like 'I love love Barrio Cafe' and describes the food as 'amazing' and the atmosphere as 'very cute and artsy,' indicating a highly favorable experience.""
}"
3,4,"The reviewer highlights several positive aspects such as the nice atmosphere, a unique and large salsa bar, and good flavors in most dishes including the Oaxaca Mole taco, calabacitas, and pork taco. However, there is some disappointment with the carne asada taco being bland. Overall, the tone is positive and the reviewer expresses intent to return, indicating a rating of 4 stars.",True,"{
  ""predicted_stars"": 4,
  ""explanation"": ""The reviewer highlights several positive aspects such as the nice atmosphere, a unique and large salsa bar, and good flavors in most dishes including the Oaxaca Mole taco, calabacitas, and pork taco. However, there is some disappointment with the carne asada taco being bland. Overall, the tone is positive and the reviewer expresses intent to return, indicating a rating of 4 stars.""
}"
5,5,"The reviewer describes multiple dishes as 'amazing' and praises the preparation, taste, and flavors. Service is called 'excellent,' and there is positive mention of the wine and beverage selection. Although there is a minor critique about the mushrooms tasting bland after the salad, the overall tone is very positive and enthusiastic.",True,"{
  ""predicted_stars"": 5,
  ""explanation"": ""The reviewer describes multiple dishes as 'amazing' and praises the preparation, taste, and flavors. Service is called 'excellent,' and there is positive mention of the wine and beverage selection. Although there is a minor critique about the mushrooms tasting bland after the salad, the overall tone is very positive and enthusiastic.""
}"
4,5,"The review uses very positive language such as 'Yum!', 'Delicious tasting pizza', 'wonderful atmosphere', and 'Nutella crepes are devine', indicating a highly favorable experience.",True,"{
  ""predicted_stars"": 5,
  ""explanation"": ""The review uses very positive language such as 'Yum!', 'Delicious tasting pizza', 'wonderful atmosphere', and 'Nutella crepes are devine', indicating a highly favorable experience.""
}"
4,4,"The reviewer mentions the portion size was more than enough, the staff was friendly and patient, and describes the place as nice with good sandwiches. The overall tone is positive but not overly enthusiastic, suggesting a 4-star rating.",True,"{
  ""predicted_stars"": 4,
  ""explanation"": ""The reviewer mentions the portion size was more than enough, the staff was friendly and patient, and describes the place as nice with good sandwiches. The overall tone is positive but not overly enthusiastic, suggesting a 4-star rating.""
}"
4,4,"The reviewer highlights several positive aspects such as the impressive pate chaude and crispy rolls, the great atmosphere with a diverse crowd, and overall tasty food. However, they note some dishes were bland or basic and criticize the slow service, which led to a long wait time. They explicitly mention rounding up to 4 stars despite some shortcomings.",True,"{
  ""predicted_stars"": 4,
  ""explanation"": ""The reviewer highlights several positive aspects such as the impressive pate chaude and crispy rolls, the great atmosphere with a diverse crowd, and overall tasty food. However, they note some dishes were bland or basic and criticize the slow service, which led to a long wait time. They explicitly mention rounding up to 4 stars despite some shortcomings.""
}"
4,4,"The reviewer expresses strong positive feelings about the coffee shop, mentioning the good coffee, nice staff, pleasant ambience, and convenient location. They also reference 'Like the 4 stars say...' indicating a 4-star rating. There are no significant complaints, but the review is not overly enthusiastic to suggest a full 5 stars.",True,"{
  ""predicted_stars"": 4,
  ""explanation"": ""The reviewer expresses strong positive feelings about the coffee shop, mentioning the good coffee, nice staff, pleasant ambience, and convenient location. They also reference 'Like the 4 stars say...' indicating a 4-star rating. There are no significant complaints, but the review is not overly enthusiastic to suggest a full 5 stars.""
}"
4,4,"The reviewer acknowledges that the steak is not the best and might not be top 5, but emphasizes that Durant's offers a unique, classic, and lively atmosphere that is consistent and cool. Positive remarks about the bread and overall vibe suggest a favorable experience, leading to a rating higher than average but not perfect.",True,"{
  ""predicted_stars"": 4,
  ""explanation"": ""The reviewer acknowledges that the steak is not the best and might not be top 5, but emphasizes that Durant's offers a unique, classic, and lively atmosphere that is consistent and cool. Positive remarks about the bread and overall vibe suggest a favorable experience, leading to a rating higher than average but not perfect.""
}"
5,4,"The review is overall positive, highlighting the great features of the dog park such as plenty of grass, a good crowd, drinking fountains, and places to sit. The reviewer enjoys the experience despite some minor negative comments about a few misbehaving dogs and their owners. The tone is mostly appreciative and satisfied.",True,"{
  ""predicted_stars"": 4,
  ""explanation"": ""The review is overall positive, highlighting the great features of the dog park such as plenty of grass, a good crowd, drinking fountains, and places to sit. The reviewer enjoys the experience despite some minor negative comments about a few misbehaving dogs and their owners. The tone is mostly appreciative and satisfied.""
}"
5,5,"The reviewer describes the barber shop as the best they've ever been to in 38 years, praises the attention to detail as top notch, and expresses strong satisfaction with the haircut experience, indicating a very positive review.",True,"{
  ""predicted_stars"": 5,
  ""explanation"": ""The reviewer describes the barber shop as the best they've ever been to in 38 years, praises the attention to detail as top notch, and expresses strong satisfaction with the haircut experience, indicating a very positive review.""
}"
4,4,"The reviewer describes the car wash as 'pretty decent' and appreciates the reasonable price of $15.00. They also note the staff were not pushy about extras, which is positive. Additionally, they mention lower gas prices and a senior discount, which adds to the overall good experience. The tone is positive but not overly enthusiastic, suggesting a 4-star rating.",True,"{
  ""predicted_stars"": 4,
  ""explanation"": ""The reviewer describes the car wash as 'pretty decent' and appreciates the reasonable price of $15.00. They also note the staff were not pushy about extras, which is positive. Additionally, they mention lower gas prices and a senior discount, which adds to the overall good experience. The tone is positive but not overly enthusiastic, suggesting a 4-star rating.""
}"
4,4,"The review highlights 'home made fresh noodles' and a positive nostalgic comparison to San Francisco Chinatown food, indicating a generally favorable impression, though it lacks explicit praise or superlatives for a 5-star rating.",True,"{
  ""predicted_stars"": 4,
  ""explanation"": ""The review highlights 'home made fresh noodles' and a positive nostalgic comparison to San Francisco Chinatown food, indicating a generally favorable impression, though it lacks explicit praise or superlatives for a 5-star rating.""
}"
3,4,"The reviewer notes that the store had something they were looking for at a good price, which is positive. Although they mention the store caters more to a specific demographic, the overall tone is favorable and suggests a good experience.",True,"{
  ""predicted_stars"": 4,
  ""explanation"": ""The reviewer notes that the store had something they were looking for at a good price, which is positive. Although they mention the store caters more to a specific demographic, the overall tone is favorable and suggests a good experience.""
}"
4,5,"The reviewer describes the wine bar as 'great,' enjoyed the wine and sandwiches, and found the cozy atmosphere appealing, indicating a very positive experience.",True,"{
  ""predicted_stars"": 5,
  ""explanation"": ""The reviewer describes the wine bar as 'great,' enjoyed the wine and sandwiches, and found the cozy atmosphere appealing, indicating a very positive experience.""
}"
3,2,"The review describes the food as average with some decent elements but also bland and uninspiring components. The service is noted as slow, and the overall tone suggests disappointment, indicating a rating below average but not the worst.",True,"{
  ""predicted_stars"": 2,
  ""explanation"": ""The review describes the food as average with some decent elements but also bland and uninspiring components. The service is noted as slow, and the overall tone suggests disappointment, indicating a rating below average but not the worst.""
}"
3,2,"The phrase 'Glorified Pei Wei' suggests the reviewer sees the place as an overrated or slightly better version of a fast-casual chain, implying a mediocre or slightly negative experience.",True,"{
  ""predicted_stars"": 2,
  ""explanation"": ""The phrase 'Glorified Pei Wei' suggests the reviewer sees the place as an overrated or slightly better version of a fast-casual chain, implying a mediocre or slightly negative experience.""
}"
5,5,"The review is very positive, highlighting the welcoming atmosphere, friendly staff, good food quality and portions, complimentary after-dinner drinks, and a clean restroom. The reviewer expresses surprise and satisfaction multiple times and states they will return, indicating a high level of satisfaction consistent with a 5-star rating.",True,"{
  ""predicted_stars"": 5,
  ""explanation"": ""The review is very positive, highlighting the welcoming atmosphere, friendly staff, good food quality and portions, complimentary after-dinner drinks, and a clean restroom. The reviewer expresses surprise and satisfaction multiple times and states they will return, indicating a high level of satisfaction consistent with a 5-star rating.""
}"
4,4,"The reviewer describes the coffee as 'pretty good,' appreciates the charming and eclectic decor, and highlights the very nice staff as a key positive factor. There are no negative comments, but the coffee is not described as excellent, suggesting a rating slightly below 5 stars.",True,"{
  ""predicted_stars"": 4,
  ""explanation"": ""The reviewer describes the coffee as 'pretty good,' appreciates the charming and eclectic decor, and highlights the very nice staff as a key positive factor. There are no negative comments, but the coffee is not described as excellent, suggesting a rating slightly below 5 stars.""
}"
5,5,"The reviewer was very impressed, describing the food as amazing and far above expectations. They highly recommend the place for a fantastic authentic meal at a good price, indicating a very positive experience.",True,"{
  ""predicted_stars"": 5,
  ""explanation"": ""The reviewer was very impressed, describing the food as amazing and far above expectations. They highly recommend the place for a fantastic authentic meal at a good price, indicating a very positive experience.""
}"
4,4,"The reviewer praises many aspects of the hotel such as complimentary breakfast, free WIFI, large rooms, and family-friendly accommodations, indicating a positive experience. However, they explicitly state the reason for not giving 5 stars is the small and unimpressive pool, which lowers the rating to 4 stars.",True,"{
  ""predicted_stars"": 4,
  ""explanation"": ""The reviewer praises many aspects of the hotel such as complimentary breakfast, free WIFI, large rooms, and family-friendly accommodations, indicating a positive experience. However, they explicitly state the reason for not giving 5 stars is the small and unimpressive pool, which lowers the rating to 4 stars.""
}"
4,5,"The review is very positive, highlighting that the store is clean, well stocked, and has short wait times, indicating a high level of satisfaction.",True,"{
  ""predicted_stars"": 5,
  ""explanation"": ""The review is very positive, highlighting that the store is clean, well stocked, and has short wait times, indicating a high level of satisfaction.""
}"
4,4,"The reviewer praises some dishes as fantastic and the overall meal as great, mentions good service with the Gyro issue resolved by removing it from the bill, and recommends the restaurant. Minor issues with the Gyro prevent a perfect rating.",True,"{
  ""predicted_stars"": 4,
  ""explanation"": ""The reviewer praises some dishes as fantastic and the overall meal as great, mentions good service with the Gyro issue resolved by removing it from the bill, and recommends the restaurant. Minor issues with the Gyro prevent a perfect rating.""
}"
2,2,"The reviewer mentions the ice cream is tasty and the shop has a great selection and sampling options, but criticizes the high price of $6 for a small scoop, calling it overpriced and not worth the money. They explicitly state 'Two stars because it actually was tasty.'",True,"{
  ""predicted_stars"": 2,
  ""explanation"": ""The reviewer mentions the ice cream is tasty and the shop has a great selection and sampling options, but criticizes the high price of $6 for a small scoop, calling it overpriced and not worth the money. They explicitly state 'Two stars because it actually was tasty.'""
}"
4,4,"The review is overall positive, praising the atmosphere, creative menu selections, and acceptable service. The reviewer enjoyed most food and drinks, though noted the cheese plate could be better and the music was too loud. These minor criticisms prevent a perfect rating but indicate a generally pleasant experience.",True,"{
  ""predicted_stars"": 4,
  ""explanation"": ""The review is overall positive, praising the atmosphere, creative menu selections, and acceptable service. The reviewer enjoyed most food and drinks, though noted the cheese plate could be better and the music was too loud. These minor criticisms prevent a perfect rating but indicate a generally pleasant experience.""
}"
5,5,"The review is highly positive, praising the venue as the new mecca of Phoenix music, highlighting the owner's passion for music, the beautiful space, and the frequent live music events. The enthusiastic tone and strong recommendations indicate a 5-star rating.",True,"{
  ""predicted_stars"": 5,
  ""explanation"": ""The review is highly positive, praising the venue as the new mecca of Phoenix music, highlighting the owner's passion for music, the beautiful space, and the frequent live music events. The enthusiastic tone and strong recommendations indicate a 5-star rating.""
}"
4,5,"The review is very positive, highlighting great food, wine, coffee, live music, an artist demonstration, and amazing fruit smoothies, indicating a highly satisfying experience.",True,"{
  ""predicted_stars"": 5,
  ""explanation"": ""The review is very positive, highlighting great food, wine, coffee, live music, an artist demonstration, and amazing fruit smoothies, indicating a highly satisfying experience.""
}"
4,3,"The reviewer had mixed feelings: they enjoyed some dishes like the lamb kabob and butternut squash ravioli, but their companion (Mom) did not enjoy most of the food. The reviewer found some elements disappointing, such as the escargots and the lack of enjoyment from their guest, indicating an average experience overall.",True,"{
  ""predicted_stars"": 3,
  ""explanation"": ""The reviewer had mixed feelings: they enjoyed some dishes like the lamb kabob and butternut squash ravioli, but their companion (Mom) did not enjoy most of the food. The reviewer found some elements disappointing, such as the escargots and the lack of enjoyment from their guest, indicating an average experience overall.""
}"
2,2,"The reviewer explicitly states they are giving 2 stars due to horrible service over the last 6 months, despite liking the food. They describe rude behavior from the bartender and poor customer service, which led them to stop ordering. The negative service experience outweighs the positive food quality.",True,"{
  ""predicted_stars"": 2,
  ""explanation"": ""The reviewer explicitly states they are giving 2 stars due to horrible service over the last 6 months, despite liking the food. They describe rude behavior from the bartender and poor customer service, which led them to stop ordering. The negative service experience outweighs the positive food quality.""
}"
3,4,"The reviewer praises the knowledgeable and friendly staff, good prices, and unique product availability, but notes a significant downside that the store no longer sells DnD books or dice sets, which lowers the rating from 5 to 4 stars.",True,"{
  ""predicted_stars"": 4,
  ""explanation"": ""The reviewer praises the knowledgeable and friendly staff, good prices, and unique product availability, but notes a significant downside that the store no longer sells DnD books or dice sets, which lowers the rating from 5 to 4 stars.""
}"
1,1,"The review describes the service as slow and indifferent, the food as mediocre, and the wine negatively, indicating a very poor experience overall.",True,"{
  ""predicted_stars"": 1,
  ""explanation"": ""The review describes the service as slow and indifferent, the food as mediocre, and the wine negatively, indicating a very poor experience overall.""
}"
2,2,"The reviewer mentions the food is good but not great, indicating a mediocre experience. They were unhappy with the unexpected $4 delivery charge and lack of explanation from the delivery person, which negatively impacted their overall impression. The statement that this will probably be the last time they order suggests dissatisfaction, but the food quality was not poor enough for a 1-star rating.",True,"{
  ""predicted_stars"": 2,
  ""explanation"": ""The reviewer mentions the food is good but not great, indicating a mediocre experience. They were unhappy with the unexpected $4 delivery charge and lack of explanation from the delivery person, which negatively impacted their overall impression. The statement that this will probably be the last time they order suggests dissatisfaction, but the food quality was not poor enough for a 1-star rating.""
}"
5,5,"The reviewer expresses strong positive sentiments, mentioning that the food is always cooked just right, the menu changes regularly with specials, the service is great, and the place is busy, indicating popularity and quality.",True,"{
  ""predicted_stars"": 5,
  ""explanation"": ""The reviewer expresses strong positive sentiments, mentioning that the food is always cooked just right, the menu changes regularly with specials, the service is great, and the place is busy, indicating popularity and quality.""
}"
5,5,"The reviewer expresses strong positive sentiments, praising the food ('Damn that was good!'), the service ('Service was very good throughout the meal'), and the atmosphere ('great space'). The overall tone is enthusiastic and appreciative, indicating a 5-star experience.",True,"{
  ""predicted_stars"": 5,
  ""explanation"": ""The reviewer expresses strong positive sentiments, praising the food ('Damn that was good!'), the service ('Service was very good throughout the meal'), and the atmosphere ('great space'). The overall tone is enthusiastic and appreciative, indicating a 5-star experience.""
}"
4,4,"The reviewer expresses strong positive feelings about the restaurant, mentioning favorite dishes like Pollo Rosa Maria and praising the bread, salads, and house dressing. Although there are minor complaints about the frozen butter and lack of ranch dressing, the overall tone is positive, concluding with 'Good food!' which suggests a rating of 4 stars.",True,"{
  ""predicted_stars"": 4,
  ""explanation"": ""The reviewer expresses strong positive feelings about the restaurant, mentioning favorite dishes like Pollo Rosa Maria and praising the bread, salads, and house dressing. Although there are minor complaints about the frozen butter and lack of ranch dressing, the overall tone is positive, concluding with 'Good food!' which suggests a rating of 4 stars.""
}"
4,5,"The review uses positive words such as 'delightfully good,' 'great,' and 'pretty fantastic' to describe the food and coffee, indicating a very favorable experience.",True,"{
  ""predicted_stars"": 5,
  ""explanation"": ""The review uses positive words such as 'delightfully good,' 'great,' and 'pretty fantastic' to describe the food and coffee, indicating a very favorable experience.""
}"
4,5,"The reviewer expresses strong positive sentiments about the store carrying legitimate book binding supplies, appreciates the convenience of online ordering and pickup, and shows enthusiasm about the classes offered, indicating a highly favorable experience.",True,"{
  ""predicted_stars"": 5,
  ""explanation"": ""The reviewer expresses strong positive sentiments about the store carrying legitimate book binding supplies, appreciates the convenience of online ordering and pickup, and shows enthusiasm about the classes offered, indicating a highly favorable experience.""
}"
3,4,"The reviewer praises the beef gyros as delicious and the portions as great for the price, and also likes the falafel. The only negatives are a small portion of hummus and some uncertainty about the friendliness of the bartender. Overall, the positive comments outweigh the negatives, suggesting a good but not perfect experience.",True,"{
  ""predicted_stars"": 4,
  ""explanation"": ""The reviewer praises the beef gyros as delicious and the portions as great for the price, and also likes the falafel. The only negatives are a small portion of hummus and some uncertainty about the friendliness of the bartender. Overall, the positive comments outweigh the negatives, suggesting a good but not perfect experience.""
}"
5,5,"The review is very positive, highlighting favorite dishes, good prices, and recommending the place for both sushi novices and enthusiasts. The language used is enthusiastic and appreciative, indicating a high rating.",True,"{
  ""predicted_stars"": 5,
  ""explanation"": ""The review is very positive, highlighting favorite dishes, good prices, and recommending the place for both sushi novices and enthusiasts. The language used is enthusiastic and appreciative, indicating a high rating.""
}"
4,5,"The reviewer expresses strong positive sentiments, praising the pizzeria as a great street style joint with friendly staff, a great selection, and convenient location. The tone is enthusiastic and recommends the place over others, indicating a high rating.",True,"{
  ""predicted_stars"": 5,
  ""explanation"": ""The reviewer expresses strong positive sentiments, praising the pizzeria as a great street style joint with friendly staff, a great selection, and convenient location. The tone is enthusiastic and recommends the place over others, indicating a high rating.""
}"
3,3,"The reviewer expresses mixed feelings: they find the music selection confusing and the crowd and drinks mediocre, but they like the layout and the friendly bouncers. They mention potential for improvement and willingness to give the place another chance, suggesting an average rating.",True,"{
  ""predicted_stars"": 3,
  ""explanation"": ""The reviewer expresses mixed feelings: they find the music selection confusing and the crowd and drinks mediocre, but they like the layout and the friendly bouncers. They mention potential for improvement and willingness to give the place another chance, suggesting an average rating.""
}"
1,2,"The reviewer expresses strong dissatisfaction with the food, describing it as 'odd' and 'lifeless,' and the service as poor, including being ignored and having to ask to place an order. Although the location and some staff are described positively, the overall experience was negative and the reviewer would not recommend the place, indicating a low rating closer to 2 stars.",True,"{
  ""predicted_stars"": 2,
  ""explanation"": ""The reviewer expresses strong dissatisfaction with the food, describing it as 'odd' and 'lifeless,' and the service as poor, including being ignored and having to ask to place an order. Although the location and some staff are described positively, the overall experience was negative and the reviewer would not recommend the place, indicating a low rating closer to 2 stars.""
}"
5,5,"The reviewer expresses strong positive feelings, stating they 'LOVE love LOVE Coffee Bean' and praising the friendly and perky service. They also mention favorite drinks enthusiastically, indicating a very positive experience.",True,"{
  ""predicted_stars"": 5,
  ""explanation"": ""The reviewer expresses strong positive feelings, stating they 'LOVE love LOVE Coffee Bean' and praising the friendly and perky service. They also mention favorite drinks enthusiastically, indicating a very positive experience.""
}"
3,4,"The review is mostly positive, praising the delicious noodles, cheap prices, fast service, and large portions. The only minor criticism is the lack of vegetables in the vegetarian spicy noodle, which suggests room for improvement but does not significantly detract from the overall positive experience.",True,"{
  ""predicted_stars"": 4,
  ""explanation"": ""The review is mostly positive, praising the delicious noodles, cheap prices, fast service, and large portions. The only minor criticism is the lack of vegetables in the vegetarian spicy noodle, which suggests room for improvement but does not significantly detract from the overall positive experience.""
}"
1,1,"The review mentions a long wait for food, unprofessional waitresses, grumpy hosts, and poor quality food, indicating a very negative experience and dissatisfaction.",True,"{
  ""predicted_stars"": 1,
  ""explanation"": ""The review mentions a long wait for food, unprofessional waitresses, grumpy hosts, and poor quality food, indicating a very negative experience and dissatisfaction.""
}"
5,5,"The review uses highly positive language such as 'Amazing sushi,' 'Fast, clean, fresh,' and 'Friendly staff.' The reviewer also mentions favorites and states the food is 'some of the best around hands down,' indicating a very positive experience consistent with a 5-star rating.",True,"{
  ""predicted_stars"": 5,
  ""explanation"": ""The review uses highly positive language such as 'Amazing sushi,' 'Fast, clean, fresh,' and 'Friendly staff.' The reviewer also mentions favorites and states the food is 'some of the best around hands down,' indicating a very positive experience consistent with a 5-star rating.""
}"
4,4,"The review is overall positive, highlighting fun times, great sushi variety, excellent staff, and a good atmosphere. The only minor complaint is that the sushi lacked enough spice, which slightly detracts from a perfect experience but does not overshadow the positive aspects.",True,"{
  ""predicted_stars"": 4,
  ""explanation"": ""The review is overall positive, highlighting fun times, great sushi variety, excellent staff, and a good atmosphere. The only minor complaint is that the sushi lacked enough spice, which slightly detracts from a perfect experience but does not overshadow the positive aspects.""
}"
4,4,"The reviewer explicitly states 'The 4 stars is in comparison to other Chipotle's I've been to,' indicating a 4-star rating. The review is generally positive, mentioning clean and speedy service, ample space, and satisfaction with the food.",True,"{
  ""predicted_stars"": 4,
  ""explanation"": ""The reviewer explicitly states 'The 4 stars is in comparison to other Chipotle's I've been to,' indicating a 4-star rating. The review is generally positive, mentioning clean and speedy service, ample space, and satisfaction with the food.""
}"
4,5,"The review is very positive, highlighting that it is a great place to see a show, with the best prices around and never too crowded, indicating a highly favorable experience.",True,"{
  ""predicted_stars"": 5,
  ""explanation"": ""The review is very positive, highlighting that it is a great place to see a show, with the best prices around and never too crowded, indicating a highly favorable experience.""
}"
4,4,"The reviewer acknowledges that the service is not always great but accepts it given the casual setting. They highlight positive aspects such as fresh, locally sourced food, enjoyable drinks, and specific menu items they like. The overall tone is positive and suggests satisfaction, though not perfect, indicating a 4-star rating.",True,"{
  ""predicted_stars"": 4,
  ""explanation"": ""The reviewer acknowledges that the service is not always great but accepts it given the casual setting. They highlight positive aspects such as fresh, locally sourced food, enjoyable drinks, and specific menu items they like. The overall tone is positive and suggests satisfaction, though not perfect, indicating a 4-star rating.""
}"
4,4,"The review is generally positive, highlighting a nice, clean airport with many shopping and food options and a nice Terminal 4. However, the reviewer notes some inconveniences such as a long walk to the gates, outdated security machines, and a lengthy rental car shuttle ride, which prevent a perfect rating.",True,"{
  ""predicted_stars"": 4,
  ""explanation"": ""The review is generally positive, highlighting a nice, clean airport with many shopping and food options and a nice Terminal 4. However, the reviewer notes some inconveniences such as a long walk to the gates, outdated security machines, and a lengthy rental car shuttle ride, which prevent a perfect rating.""
}"
4,5,"The reviewer expresses strong enthusiasm and enjoyment throughout the review, highlighting the delicious cupcakes, helpful staff, and overall positive experience. Despite a minor complaint about limited drink options, the tone remains very positive, and phrases like 'MERCI,' 'perfect,' and 'worth every cent' indicate a high level of satisfaction consistent with a 5-star rating.",True,"{
  ""predicted_stars"": 5,
  ""explanation"": ""The reviewer expresses strong enthusiasm and enjoyment throughout the review, highlighting the delicious cupcakes, helpful staff, and overall positive experience. Despite a minor complaint about limited drink options, the tone remains very positive, and phrases like 'MERCI,' 'perfect,' and 'worth every cent' indicate a high level of satisfaction consistent with a 5-star rating.""
}"
5,5,"The review is highly positive, praising the theater for providing unique movie opportunities and commending Dan Harkins for his commitment to keeping the theater open despite financial challenges. The tone is appreciative and thankful, indicating a 5-star rating.",True,"{
  ""predicted_stars"": 5,
  ""explanation"": ""The review is highly positive, praising the theater for providing unique movie opportunities and commending Dan Harkins for his commitment to keeping the theater open despite financial challenges. The tone is appreciative and thankful, indicating a 5-star rating.""
}"
4,5,"The reviewer expresses strong positive sentiments, highlighting that the food exceeded expectations, describing the fish taco as outstanding and the quesadilla as warm and fresh. They also appreciate the variety of beverages, the fresh preparations indicated by the wait time, and overall describe the place as fun and worth the wait. There are no negative comments, indicating a highly positive experience.",True,"{
  ""predicted_stars"": 5,
  ""explanation"": ""The reviewer expresses strong positive sentiments, highlighting that the food exceeded expectations, describing the fish taco as outstanding and the quesadilla as warm and fresh. They also appreciate the variety of beverages, the fresh preparations indicated by the wait time, and overall describe the place as fun and worth the wait. There are no negative comments, indicating a highly positive experience.""
}"
3,3,"The review mentions mixed experiences: good service depending on the server, a fun night, but some food items like pancakes were not good while chicken strips were acceptable. The overall tone is neutral to slightly positive, indicating an average rating.",True,"{
  ""predicted_stars"": 3,
  ""explanation"": ""The review mentions mixed experiences: good service depending on the server, a fun night, but some food items like pancakes were not good while chicken strips were acceptable. The overall tone is neutral to slightly positive, indicating an average rating.""
}"
